median house value,median income,housing median age,total rooms,total bedrooms,population,households,latitude,longitude
1.5430000000000000e+005,2.5625000000000000e+000,3.3000000000000000e+001,1.5470000000000000e+003,3.7200000000000000e+002,1.0630000000000000e+003,3.5600000000000000e+002,3.7659999999999997e+001,-1.2208000000000000e+002
1.6180000000000000e+005,3.0160000000000000e+000,3.1000000000000000e+001,3.3000000000000000e+003,7.9000000000000000e+002,2.1810000000000000e+003,7.4000000000000000e+002,3.7649999999999999e+001,-1.2206999999999999e+002
1.6190000000000000e+005,2.7694000000000001e+000,1.7000000000000000e+001,5.0180000000000000e+003,1.4390000000000000e+003,3.0690000000000000e+003,1.2990000000000000e+003,3.7649999999999999e+001,-1.2208000000000000e+002
1.6540000000000000e+005,3.6818000000000000e+000,3.5000000000000000e+001,1.8130000000000000e+003,3.9300000000000000e+002,1.0930000000000000e+003,3.7400000000000000e+002,3.7649999999999999e+001,-1.2208000000000000e+002
1.6660000000000000e+005,2.1381999999999999e+000,3.7000000000000000e+001,1.9970000000000000e+003,4.3600000000000000e+002,1.3490000000000000e+003,4.3700000000000000e+002,3.7659999999999997e+001,-1.2208000000000000e+002
1.4970000000000000e+005,3.7303000000000002e+000,3.7000000000000000e+001,9.0100000000000000e+002,1.9100000000000000e+002,5.9900000000000000e+002,2.0600000000000000e+002,3.7659999999999997e+001,-1.2209999999999999e+002
1.6210000000000000e+005,3.8750000000000000e+000,3.5000000000000000e+001,6.8600000000000000e+002,1.4200000000000000e+002,4.8000000000000000e+002,1.4900000000000000e+002,3.7659999999999997e+001,-1.2209999999999999e+002
1.5260000000000000e+005,3.0489000000000002e+000,3.3000000000000000e+001,1.9540000000000000e+003,4.6400000000000000e+002,1.2930000000000000e+003,4.4800000000000000e+002,3.7659999999999997e+001,-1.2209999999999999e+002
1.9520000000000000e+005,2.8203000000000000e+000,2.7000000000000000e+001,2.6300000000000000e+003,7.2200000000000000e+002,1.4140000000000000e+003,6.3400000000000000e+002,3.7649999999999999e+001,-1.2209000000000000e+002
1.9060000000000000e+005,4.3897000000000004e+000,3.5000000000000000e+001,1.1300000000000000e+003,1.9200000000000000e+002,5.4300000000000000e+002,1.8400000000000000e+002,3.7649999999999999e+001,-1.2209000000000000e+002
1.9380000000000000e+005,4.7142999999999997e+000,3.5000000000000000e+001,1.1840000000000000e+003,2.0000000000000000e+002,5.7200000000000000e+002,1.9400000000000000e+002,3.7649999999999999e+001,-1.2209000000000000e+002
2.0060000000000000e+005,4.6875000000000000e+000,3.4000000000000000e+001,6.5600000000000000e+002,1.1500000000000000e+002,3.4200000000000000e+002,1.1200000000000000e+002,3.7659999999999997e+001,-1.2209999999999999e+002
1.5000000000000000e+005,3.2090999999999998e+000,2.9000000000000000e+001,2.5440000000000000e+003,6.4300000000000000e+002,2.3320000000000000e+003,6.0300000000000000e+002,3.7659999999999997e+001,-1.2211000000000000e+002
1.8530000000000000e+005,4.2750000000000004e+000,3.6000000000000000e+001,1.3050000000000000e+003,2.2500000000000000e+002,7.6800000000000000e+002,2.3400000000000000e+002,3.7659999999999997e+001,-1.2209999999999999e+002
1.7270000000000000e+005,4.1302000000000003e+000,3.6000000000000000e+001,1.7550000000000000e+003,3.1600000000000000e+002,9.1300000000000000e+002,2.9900000000000000e+002,3.7659999999999997e+001,-1.2211000000000000e+002
1.7410000000000000e+005,3.0899999999999999e+000,3.5000000000000000e+001,2.8430000000000000e+003,6.5200000000000000e+002,1.7260000000000000e+003,6.4300000000000000e+002,3.7659999999999997e+001,-1.2211000000000000e+002
1.9440000000000000e+005,4.5416999999999996e+000,2.5000000000000000e+001,2.5380000000000000e+003,4.9400000000000000e+002,1.1850000000000000e+003,5.0100000000000000e+002,3.7649999999999999e+001,-1.2209999999999999e+002
2.0670000000000000e+005,4.6635000000000000e+000,2.8000000000000000e+001,1.7840000000000000e+003,3.1100000000000000e+002,7.3500000000000000e+002,2.7800000000000000e+002,3.7640000000000001e+001,-1.2209999999999999e+002
2.0450000000000000e+005,4.4427000000000003e+000,3.1000000000000000e+001,1.7970000000000000e+003,3.2700000000000000e+002,7.9600000000000000e+002,3.1900000000000000e+002,3.7649999999999999e+001,-1.2209999999999999e+002
1.7500000000000000e+005,4.5303000000000004e+000,3.6000000000000000e+001,4.1000000000000000e+002,7.6000000000000000e+001,2.5200000000000000e+002,8.2000000000000000e+001,3.7649999999999999e+001,-1.2209999999999999e+002
1.3750000000000000e+005,2.3750000000000000e+000,2.6000000000000000e+001,1.6200000000000000e+002,2.7000000000000000e+001,8.6000000000000000e+001,2.5000000000000000e+001,3.7649999999999999e+001,-1.2212000000000000e+002
1.8720000000000000e+005,3.8170999999999999e+000,1.8000000000000000e+001,9.9630000000000000e+003,2.0310000000000000e+003,5.6130000000000000e+003,1.9460000000000000e+003,3.7630000000000003e+001,-1.2209999999999999e+002
1.7360000000000000e+005,4.5281000000000002e+000,3.5000000000000000e+001,2.3610000000000000e+003,4.5800000000000000e+002,1.7270000000000000e+003,4.6700000000000000e+002,3.7609999999999999e+001,-1.2209999999999999e+002
1.6300000000000000e+005,4.3456000000000001e+000,1.9000000000000000e+001,8.6200000000000000e+002,1.6700000000000000e+002,4.0700000000000000e+002,1.8300000000000000e+002,3.7659999999999997e+001,-1.2213000000000000e+002
3.3160000000000000e+005,3.4861000000000000e+000,1.8000000000000000e+001,4.3350000000000000e+003,8.0800000000000000e+002,2.0410000000000000e+003,7.3400000000000000e+002,3.7649999999999999e+001,-1.2211000000000000e+002
1.9760000000000000e+005,5.2312000000000003e+000,3.1000000000000000e+001,1.4870000000000000e+003,2.8000000000000000e+002,8.5400000000000000e+002,3.0100000000000000e+002,3.7640000000000001e+001,-1.2211000000000000e+002
1.9790000000000000e+005,3.6707999999999998e+000,8.0000000000000000e+000,3.5920000000000000e+003,8.4900000000000000e+002,1.9070000000000000e+003,7.4600000000000000e+002,3.7640000000000001e+001,-1.2211000000000000e+002
2.2810000000000000e+005,3.8875000000000002e+000,4.0000000000000000e+001,4.3200000000000000e+002,1.0200000000000000e+002,2.6400000000000000e+002,7.7000000000000000e+001,3.7640000000000001e+001,-1.2212000000000000e+002
1.8950000000000000e+005,3.9167000000000001e+000,3.4000000000000000e+001,1.4570000000000000e+003,2.4200000000000000e+002,7.3500000000000000e+002,2.4900000000000000e+002,3.7630000000000003e+001,-1.2209000000000000e+002
1.8420000000000000e+005,3.9062999999999999e+000,3.2000000000000000e+001,1.5780000000000000e+003,2.8400000000000000e+002,8.3600000000000000e+002,2.9200000000000000e+002,3.7640000000000001e+001,-1.2209000000000000e+002
1.8090000000000000e+005,3.7894999999999999e+000,2.9000000000000000e+001,2.1720000000000000e+003,4.3500000000000000e+002,1.3770000000000000e+003,4.0800000000000000e+002,3.7630000000000003e+001,-1.2209999999999999e+002
1.7200000000000000e+005,3.7999999999999998e+000,3.6000000000000000e+001,1.3400000000000000e+003,2.4500000000000000e+002,7.8900000000000000e+002,2.4800000000000000e+002,3.7640000000000001e+001,-1.2208000000000000e+002
1.7790000000000000e+005,5.7309000000000001e+000,3.6000000000000000e+001,1.1160000000000000e+003,1.9900000000000000e+002,6.6200000000000000e+002,2.2600000000000000e+002,3.7640000000000001e+001,-1.2208000000000000e+002
1.7310000000000000e+005,4.1140999999999996e+000,3.6000000000000000e+001,1.8850000000000000e+003,3.0700000000000000e+002,8.5300000000000000e+002,2.7100000000000000e+002,3.7640000000000001e+001,-1.2209000000000000e+002
1.7260000000000000e+005,5.2838000000000003e+000,3.6000000000000000e+001,1.1800000000000000e+003,2.1200000000000000e+002,6.6400000000000000e+002,2.0000000000000000e+002,3.7640000000000001e+001,-1.2209000000000000e+002
1.8210000000000000e+005,3.3479000000000001e+000,3.0000000000000000e+001,5.2670000000000000e+003,1.2530000000000000e+003,4.0650000000000000e+003,1.1130000000000000e+003,3.7640000000000001e+001,-1.2208000000000000e+002
1.7950000000000000e+005,3.1419999999999999e+000,2.3000000000000000e+001,1.8970000000000000e+003,4.4000000000000000e+002,1.1090000000000000e+003,4.1800000000000000e+002,3.7640000000000001e+001,-1.2208000000000000e+002
1.7600000000000000e+005,3.7614000000000001e+000,3.1000000000000000e+001,7.6700000000000000e+002,1.7100000000000000e+002,5.4800000000000000e+002,1.8500000000000000e+002,3.7630000000000003e+001,-1.2208000000000000e+002
1.9260000000000000e+005,4.2500000000000000e+000,3.3000000000000000e+001,6.9100000000000000e+002,1.2700000000000000e+002,4.3100000000000000e+002,1.4900000000000000e+002,3.7630000000000003e+001,-1.2208000000000000e+002
1.8270000000000000e+005,3.9338000000000002e+000,3.6000000000000000e+001,7.8600000000000000e+002,1.3300000000000000e+002,4.6300000000000000e+002,1.6000000000000000e+002,3.7640000000000001e+001,-1.2208000000000000e+002
1.3490000000000000e+005,2.5158000000000000e+000,2.2000000000000000e+001,5.8610000000000000e+003,1.5160000000000000e+003,5.4360000000000000e+003,1.4630000000000000e+003,3.7640000000000001e+001,-1.2206999999999999e+002
1.5760000000000000e+005,2.4807999999999999e+000,2.7000000000000000e+001,2.7840000000000000e+003,7.2300000000000000e+002,2.0280000000000000e+003,6.9300000000000000e+002,3.7630000000000003e+001,-1.2206999999999999e+002
1.9090000000000000e+005,4.7083000000000004e+000,2.5000000000000000e+001,4.5240000000000000e+003,8.6000000000000000e+002,2.4260000000000000e+003,8.6200000000000000e+002,3.7640000000000001e+001,-1.2206999999999999e+002
1.5820000000000000e+005,4.1651999999999996e+000,3.7000000000000000e+001,1.4680000000000000e+003,3.0400000000000000e+002,1.0380000000000000e+003,2.8200000000000000e+002,3.7640000000000001e+001,-1.2206000000000000e+002
3.5000000000000000e+005,3.5541000000000000e+000,2.0000000000000000e+001,1.6550000000000000e+003,4.5000000000000000e+002,8.5700000000000000e+002,4.3000000000000000e+002,3.7640000000000001e+001,-1.2206000000000000e+002
1.5820000000000000e+005,3.8035999999999999e+000,3.3000000000000000e+001,1.2270000000000000e+003,2.8600000000000000e+002,8.4800000000000000e+002,2.9100000000000000e+002,3.7649999999999999e+001,-1.2206000000000000e+002
1.4610000000000000e+005,3.8258999999999999e+000,3.3000000000000000e+001,1.1600000000000000e+003,2.5200000000000000e+002,7.2900000000000000e+002,2.2000000000000000e+002,3.7640000000000001e+001,-1.2206000000000000e+002
2.2670000000000000e+005,3.2330999999999999e+000,3.3000000000000000e+001,9.5200000000000000e+002,1.7200000000000000e+002,3.6900000000000000e+002,1.5900000000000000e+002,3.7630000000000003e+001,-1.2204000000000001e+002
1.9870000000000000e+005,4.7108999999999996e+000,3.5000000000000000e+001,2.0720000000000000e+003,3.5200000000000000e+002,1.0010000000000000e+003,3.5000000000000000e+002,3.7619999999999997e+001,-1.2203000000000000e+002
2.2120000000000000e+005,4.2468000000000004e+000,3.2000000000000000e+001,2.9640000000000000e+003,5.4700000000000000e+002,1.4720000000000000e+003,5.2700000000000000e+002,3.7619999999999997e+001,-1.2203000000000000e+002
2.0850000000000000e+005,6.3959999999999999e+000,3.5000000000000000e+001,1.0320000000000000e+003,1.7300000000000000e+002,4.5300000000000000e+002,1.7600000000000000e+002,3.7619999999999997e+001,-1.2204000000000001e+002
2.0420000000000000e+005,3.8125000000000000e+000,3.5000000000000000e+001,6.5700000000000000e+002,1.1800000000000000e+002,3.2800000000000000e+002,1.3400000000000000e+002,3.7619999999999997e+001,-1.2204000000000001e+002
1.9320000000000000e+005,3.2856999999999998e+000,3.2000000000000000e+001,1.5400000000000000e+003,3.2400000000000000e+002,7.9300000000000000e+002,3.0200000000000000e+002,3.7619999999999997e+001,-1.2204000000000001e+002
2.0950000000000000e+005,3.8929000000000000e+000,3.5000000000000000e+001,1.2980000000000000e+003,2.3600000000000000e+002,6.3200000000000000e+002,2.0400000000000000e+002,3.7619999999999997e+001,-1.2203000000000000e+002
1.6490000000000000e+005,3.7262000000000000e+000,3.6000000000000000e+001,1.4090000000000000e+003,2.7100000000000000e+002,1.0020000000000000e+003,2.8100000000000000e+002,3.7609999999999999e+001,-1.2203000000000000e+002
1.6140000000000000e+005,4.0125000000000002e+000,3.7000000000000000e+001,1.3830000000000000e+003,2.5900000000000000e+002,8.0800000000000000e+002,2.4100000000000000e+002,3.7609999999999999e+001,-1.2203000000000000e+002
1.8700000000000000e+005,4.1718999999999999e+000,3.6000000000000000e+001,1.1510000000000000e+003,2.1600000000000000e+002,7.2700000000000000e+002,2.1500000000000000e+002,3.7609999999999999e+001,-1.2204000000000001e+002
1.9040000000000000e+005,4.2857000000000003e+000,3.5000000000000000e+001,8.9900000000000000e+002,1.7900000000000000e+002,4.5500000000000000e+002,1.8500000000000000e+002,3.7619999999999997e+001,-1.2204000000000001e+002
1.5660000000000000e+005,3.6457999999999999e+000,3.7000000000000000e+001,1.7930000000000000e+003,3.6400000000000000e+002,1.5340000000000000e+003,3.4600000000000000e+002,3.7630000000000003e+001,-1.2208000000000000e+002
1.5730000000000000e+005,2.6875000000000000e+000,1.7000000000000000e+001,2.4850000000000000e+003,5.1800000000000000e+002,1.1390000000000000e+003,5.5000000000000000e+002,3.7619999999999997e+001,-1.2208000000000000e+002
1.6810000000000000e+005,3.7292000000000001e+000,3.5000000000000000e+001,1.9310000000000000e+003,3.7600000000000000e+002,1.1750000000000000e+003,3.3700000000000000e+002,3.7630000000000003e+001,-1.2206999999999999e+002
1.7760000000000000e+005,4.5913000000000004e+000,2.4000000000000000e+001,2.3290000000000000e+003,4.6500000000000000e+002,1.4010000000000000e+003,4.5300000000000000e+002,3.7630000000000003e+001,-1.2206999999999999e+002
2.0890000000000000e+005,3.8624999999999998e+000,1.2000000000000000e+001,6.7110000000000000e+003,1.3740000000000000e+003,3.3880000000000000e+003,1.2890000000000000e+003,3.7630000000000003e+001,-1.2206000000000000e+002
1.6920000000000000e+005,3.3611000000000000e+000,2.3000000000000000e+001,1.9390000000000000e+003,3.5600000000000000e+002,8.4100000000000000e+002,3.6400000000000000e+002,3.7630000000000003e+001,-1.2206000000000000e+002
1.6390000000000000e+005,2.8971000000000000e+000,1.6000000000000000e+001,1.6420000000000000e+003,3.4600000000000000e+002,7.0500000000000000e+002,3.5100000000000000e+002,3.7609999999999999e+001,-1.2205000000000000e+002
1.6470000000000000e+005,4.0326000000000004e+000,3.4000000000000000e+001,1.6190000000000000e+003,2.9300000000000000e+002,1.1480000000000000e+003,3.1000000000000000e+002,3.7630000000000003e+001,-1.2208000000000000e+002
1.5690000000000000e+005,4.0682000000000000e+000,3.5000000000000000e+001,5.1700000000000000e+002,1.0800000000000000e+002,3.9100000000000000e+002,1.0700000000000000e+002,3.7630000000000003e+001,-1.2208000000000000e+002
1.6880000000000000e+005,5.3643999999999998e+000,3.6000000000000000e+001,1.5700000000000000e+003,2.7400000000000000e+002,9.9200000000000000e+002,2.4900000000000000e+002,3.7630000000000003e+001,-1.2209000000000000e+002
1.7410000000000000e+005,4.7019000000000002e+000,3.5000000000000000e+001,1.2130000000000000e+003,2.2100000000000000e+002,7.9000000000000000e+002,2.4300000000000000e+002,3.7630000000000003e+001,-1.2209000000000000e+002
2.0650000000000000e+005,5.6399999999999997e+000,2.7000000000000000e+001,1.8260000000000000e+003,3.0900000000000000e+002,1.0160000000000000e+003,3.1300000000000000e+002,3.7619999999999997e+001,-1.2208000000000000e+002
2.0390000000000000e+005,3.7930999999999999e+000,2.6000000000000000e+001,2.2610000000000000e+003,4.4300000000000000e+002,1.0390000000000000e+003,3.9500000000000000e+002,3.7609999999999999e+001,-1.2208000000000000e+002
2.1700000000000000e+005,4.6458000000000004e+000,9.0000000000000000e+000,3.6660000000000000e+003,7.1100000000000000e+002,2.3410000000000000e+003,7.0300000000000000e+002,3.7609999999999999e+001,-1.2198999999999999e+002
1.5960000000000000e+005,3.6940000000000000e+000,3.6000000000000000e+001,1.6330000000000000e+003,3.4500000000000000e+002,1.3820000000000000e+003,3.3800000000000000e+002,3.7600000000000001e+001,-1.2202000000000000e+002
1.5980000000000000e+005,2.6520000000000001e+000,3.1000000000000000e+001,2.1550000000000000e+003,5.2200000000000000e+002,1.8580000000000000e+003,4.3700000000000000e+002,3.7600000000000001e+001,-1.2202000000000000e+002
1.5430000000000000e+005,3.5000000000000000e+000,3.2000000000000000e+001,1.2950000000000000e+003,2.8000000000000000e+002,1.1560000000000000e+003,3.0000000000000000e+002,3.7600000000000001e+001,-1.2202000000000000e+002
1.4960000000000000e+005,3.2385999999999999e+000,3.2000000000000000e+001,1.2950000000000000e+003,2.9500000000000000e+002,1.0970000000000000e+003,3.2800000000000000e+002,3.7600000000000001e+001,-1.2202000000000000e+002
1.8860000000000000e+005,5.0970000000000004e+000,3.3000000000000000e+001,1.5180000000000000e+003,3.0200000000000000e+002,8.3100000000000000e+002,2.6800000000000000e+002,3.7609999999999999e+001,-1.2203000000000000e+002
2.3850000000000000e+005,4.3875000000000002e+000,1.7000000000000000e+001,3.3140000000000000e+003,6.3800000000000000e+002,1.8730000000000000e+003,6.0200000000000000e+002,3.7600000000000001e+001,-1.2204000000000001e+002
2.3530000000000000e+005,4.6250000000000000e+000,2.2000000000000000e+001,3.0090000000000000e+003,4.9700000000000000e+002,1.6400000000000000e+003,5.1400000000000000e+002,3.7600000000000001e+001,-1.2206000000000000e+002
2.6140000000000000e+005,5.0406000000000004e+000,6.0000000000000000e+000,2.6050000000000000e+003,4.7400000000000000e+002,1.5680000000000000e+003,4.3300000000000000e+002,3.7609999999999999e+001,-1.2208000000000000e+002
2.3440000000000000e+005,5.8704000000000001e+000,1.7000000000000000e+001,5.1590000000000000e+003,8.3200000000000000e+002,3.1740000000000000e+003,8.1700000000000000e+002,3.7600000000000001e+001,-1.2206000000000000e+002
2.3170000000000000e+005,5.3226000000000004e+000,1.8000000000000000e+001,1.7260000000000000e+003,2.7600000000000000e+002,1.1860000000000000e+003,3.1000000000000000e+002,3.7600000000000001e+001,-1.2206000000000000e+002
1.5630000000000000e+005,4.2350000000000003e+000,1.6000000000000000e+001,1.8160000000000000e+003,3.6500000000000000e+002,1.3670000000000000e+003,3.5500000000000000e+002,3.7590000000000003e+001,-1.2208000000000000e+002
2.2200000000000000e+005,4.8250000000000002e+000,1.3000000000000000e+001,2.5780000000000000e+003,5.5100000000000000e+002,1.6800000000000000e+003,5.2800000000000000e+002,3.7590000000000003e+001,-1.2206999999999999e+002
2.5440000000000000e+005,5.5217999999999998e+000,1.5000000000000000e+001,2.5760000000000000e+003,4.1800000000000000e+002,1.6570000000000000e+003,4.1000000000000000e+002,3.7579999999999998e+001,-1.2208000000000000e+002
2.4430000000000000e+005,6.5115999999999996e+000,1.6000000000000000e+001,1.6440000000000000e+003,2.5100000000000000e+002,1.0330000000000000e+003,2.6700000000000000e+002,3.7579999999999998e+001,-1.2206999999999999e+002
2.4700000000000000e+005,6.0660999999999996e+000,1.6000000000000000e+001,1.6060000000000000e+003,2.4000000000000000e+002,1.1170000000000000e+003,2.6800000000000000e+002,3.7579999999999998e+001,-1.2206999999999999e+002
2.3650000000000000e+005,6.0073999999999996e+000,1.6000000000000000e+001,3.3490000000000000e+003,5.4400000000000000e+002,2.0030000000000000e+003,4.8800000000000000e+002,3.7579999999999998e+001,-1.2208000000000000e+002
1.5140000000000000e+005,4.6211000000000002e+000,1.5000000000000000e+001,3.4750000000000000e+003,6.8600000000000000e+002,2.5680000000000000e+003,6.5300000000000000e+002,3.7590000000000003e+001,-1.2206999999999999e+002
2.1370000000000000e+005,5.2249999999999996e+000,1.6000000000000000e+001,1.8930000000000000e+003,3.3800000000000000e+002,1.4610000000000000e+003,3.4400000000000000e+002,3.7579999999999998e+001,-1.2206999999999999e+002
2.4360000000000000e+005,5.3428000000000004e+000,1.4000000000000000e+001,1.7270000000000000e+003,3.0200000000000000e+002,1.1160000000000000e+003,2.7300000000000000e+002,3.7590000000000003e+001,-1.2204000000000001e+002
2.1250000000000000e+005,3.7462000000000000e+000,1.5000000000000000e+001,6.2430000000000000e+003,1.2730000000000000e+003,3.1630000000000000e+003,1.2740000000000000e+003,3.7590000000000003e+001,-1.2205000000000000e+002
2.1470000000000000e+005,4.5720999999999998e+000,2.4000000000000000e+001,2.0770000000000000e+003,3.8300000000000000e+002,1.4880000000000000e+003,3.8900000000000000e+002,3.7600000000000001e+001,-1.2203000000000000e+002
2.1320000000000000e+005,3.6922999999999999e+000,1.8000000000000000e+001,1.1650000000000000e+003,3.3300000000000000e+002,8.5500000000000000e+002,3.1900000000000000e+002,3.7590000000000003e+001,-1.2202000000000000e+002
2.5600000000000000e+005,4.6786000000000003e+000,1.6000000000000000e+001,4.3710000000000000e+003,8.8900000000000000e+002,2.5300000000000000e+003,8.1700000000000000e+002,3.7590000000000003e+001,-1.2203000000000000e+002
2.3750000000000000e+005,2.8750000000000000e+000,2.0000000000000000e+000,8.3800000000000000e+002,2.9500000000000000e+002,2.4000000000000000e+002,1.4900000000000000e+002,3.7590000000000003e+001,-1.2201000000000001e+002
1.7810000000000000e+005,3.3616999999999999e+000,1.5000000000000000e+001,3.0520000000000000e+003,7.6000000000000000e+002,2.0970000000000000e+003,7.2800000000000000e+002,3.7579999999999998e+001,-1.2202000000000000e+002
2.3180000000000000e+005,5.7579000000000002e+000,1.7000000000000000e+001,4.3130000000000000e+003,7.1700000000000000e+002,2.6290000000000000e+003,7.2100000000000000e+002,3.7579999999999998e+001,-1.2201000000000001e+002
1.4790000000000000e+005,2.9706000000000001e+000,3.6000000000000000e+001,3.8500000000000000e+002,9.4000000000000000e+001,2.9500000000000000e+002,9.2000000000000000e+001,3.7600000000000001e+001,-1.2209000000000000e+002
1.9170000000000000e+005,3.9022000000000001e+000,1.0000000000000000e+001,3.0460000000000000e+003,6.7800000000000000e+002,2.0560000000000000e+003,6.2800000000000000e+002,3.7600000000000001e+001,-1.2208000000000000e+002
2.4760000000000000e+005,4.6146000000000003e+000,2.1000000000000000e+001,4.3420000000000000e+003,7.8300000000000000e+002,2.1720000000000000e+003,7.8900000000000000e+002,3.7570000000000000e+001,-1.2197000000000000e+002
2.8350000000000000e+005,5.7191999999999998e+000,1.5000000000000000e+001,3.5750000000000000e+003,5.9700000000000000e+002,1.7770000000000000e+003,5.5900000000000000e+002,3.7579999999999998e+001,-1.2195999999999999e+002
2.1690000000000000e+005,3.6831999999999998e+000,2.0000000000000000e+001,4.1260000000000000e+003,1.0310000000000000e+003,2.0790000000000000e+003,9.7500000000000000e+002,3.7579999999999998e+001,-1.2198000000000000e+002
2.8250000000000000e+005,6.2073000000000000e+000,3.1000000000000000e+001,2.8780000000000000e+003,4.7800000000000000e+002,1.2760000000000000e+003,4.8500000000000000e+002,3.7579999999999998e+001,-1.2198999999999999e+002
2.9560000000000000e+005,5.8151000000000002e+000,6.0000000000000000e+000,4.4050000000000000e+003,7.1700000000000000e+002,2.0710000000000000e+003,6.8800000000000000e+002,3.7579999999999998e+001,-1.2200000000000000e+002
2.8180000000000000e+005,5.8322000000000003e+000,1.4000000000000000e+001,1.6199000000000000e+004,2.9930000000000000e+003,8.1170000000000000e+003,2.8470000000000000e+003,3.7570000000000000e+001,-1.2201000000000001e+002
2.6980000000000000e+005,5.6276999999999999e+000,1.4000000000000000e+001,1.4917000000000000e+004,2.7080000000000000e+003,8.0120000000000000e+003,2.6060000000000000e+003,3.7579999999999998e+001,-1.2204000000000001e+002
2.3120000000000000e+005,5.2878999999999996e+000,1.2000000000000000e+001,5.7190000000000000e+003,1.0640000000000000e+003,3.4360000000000000e+003,1.0570000000000000e+003,3.7570000000000000e+001,-1.2204000000000001e+002
3.1830000000000000e+005,6.5614999999999997e+000,8.0000000000000000e+000,8.6470000000000000e+003,1.4070000000000000e+003,5.0190000000000000e+003,1.3790000000000000e+003,3.7570000000000000e+001,-1.2206999999999999e+002
2.5340000000000000e+005,5.6757999999999997e+000,1.5000000000000000e+001,8.1120000000000000e+003,1.3760000000000000e+003,4.5760000000000000e+003,1.3480000000000000e+003,3.7579999999999998e+001,-1.2206000000000000e+002
2.7820000000000000e+005,6.1047000000000002e+000,7.0000000000000000e+000,1.0648000000000000e+004,1.8180000000000000e+003,6.0750000000000000e+003,1.7970000000000000e+003,3.7570000000000000e+001,-1.2205000000000000e+002
3.0000000000000000e+005,3.5714000000000001e+000,5.0000000000000000e+000,1.1500000000000000e+003,3.1100000000000000e+002,6.4800000000000000e+002,2.4500000000000000e+002,3.7490000000000002e+001,-1.2193000000000001e+002
2.7350000000000000e+005,6.0823999999999998e+000,3.0000000000000000e+000,1.4014000000000000e+004,2.8610000000000000e+003,7.2050000000000000e+003,2.7530000000000000e+003,3.7520000000000003e+001,-1.2206999999999999e+002
2.2340000000000000e+005,4.3593999999999999e+000,2.3000000000000000e+001,4.3320000000000000e+003,8.5700000000000000e+002,2.4610000000000000e+003,8.2900000000000000e+002,3.7560000000000002e+001,-1.2202000000000000e+002
2.1450000000000000e+005,5.5736999999999997e+000,3.5000000000000000e+001,1.7160000000000000e+003,3.1200000000000000e+002,9.1400000000000000e+002,3.1600000000000000e+002,3.7560000000000002e+001,-1.2202000000000000e+002
2.2020000000000000e+005,4.8962000000000003e+000,3.1000000000000000e+001,4.9810000000000000e+003,9.6400000000000000e+002,2.8410000000000000e+003,9.2400000000000000e+002,3.7560000000000002e+001,-1.2203000000000000e+002
2.4030000000000000e+005,4.6978000000000000e+000,2.4000000000000000e+001,8.4440000000000000e+003,1.4920000000000000e+003,4.4460000000000000e+003,1.4910000000000000e+003,3.7560000000000002e+001,-1.2203000000000000e+002
1.5800000000000000e+005,4.4259000000000004e+000,6.0000000000000000e+000,3.0280000000000000e+003,7.7800000000000000e+002,1.5310000000000000e+003,7.3600000000000000e+002,3.7560000000000002e+001,-1.2201000000000001e+002
2.2420000000000000e+005,3.3008000000000002e+000,2.6000000000000000e+001,2.0680000000000000e+003,5.3200000000000000e+002,1.4340000000000000e+003,4.9500000000000000e+002,3.7549999999999997e+001,-1.2201000000000001e+002
1.7720000000000000e+005,4.5686999999999998e+000,3.3000000000000000e+001,1.3250000000000000e+003,2.7400000000000000e+002,9.0900000000000000e+002,2.6700000000000000e+002,3.7549999999999997e+001,-1.2202000000000000e+002
2.1610000000000000e+005,3.8178999999999998e+000,2.4000000000000000e+001,2.5630000000000000e+003,4.8500000000000000e+002,1.1740000000000000e+003,5.0100000000000000e+002,3.7560000000000002e+001,-1.2201000000000001e+002
2.6970000000000000e+005,5.0000000000000000e+000,1.8000000000000000e+001,5.5050000000000000e+003,1.0050000000000000e+003,2.6410000000000000e+003,9.7100000000000000e+002,3.7560000000000002e+001,-1.2198999999999999e+002
2.3120000000000000e+005,4.3392999999999997e+000,2.0000000000000000e+001,6.4620000000000000e+003,1.2940000000000000e+003,3.2880000000000000e+003,1.2350000000000000e+003,3.7560000000000002e+001,-1.2198999999999999e+002
1.6250000000000000e+005,4.1387000000000000e+000,4.0000000000000000e+000,3.7460000000000000e+003,9.9300000000000000e+002,1.6060000000000000e+003,8.3800000000000000e+002,3.7549999999999997e+001,-1.2195999999999999e+002
2.5400000000000000e+005,4.8052000000000001e+000,1.3000000000000000e+001,8.9180000000000000e+003,1.8230000000000000e+003,4.5180000000000000e+003,1.7720000000000000e+003,3.7560000000000002e+001,-1.2197000000000000e+002
1.9620000000000000e+005,4.6349000000000000e+000,3.1000000000000000e+001,1.9490000000000000e+003,3.4400000000000000e+002,9.8600000000000000e+002,3.2200000000000000e+002,3.7539999999999999e+001,-1.2197000000000000e+002
1.8940000000000000e+005,3.1680000000000001e+000,1.7000000000000000e+001,4.9240000000000000e+003,1.2470000000000000e+003,3.0800000000000000e+003,1.1820000000000000e+003,3.7549999999999997e+001,-1.2197000000000000e+002
2.2080000000000000e+005,3.1326000000000001e+000,1.7000000000000000e+001,5.1330000000000000e+003,1.3750000000000000e+003,3.3860000000000000e+003,1.3390000000000000e+003,3.7539999999999999e+001,-1.2198000000000000e+002
